year,male_age,male_probDeathWithinYr,male_numberSurv,male_deathsWithinYr,male_personYrsWithinYr,male_personYrsLeft,male_lifeExp,female_age,female_probDeathWithinYr,female_numberSurv,female_deathsWithinYr,female_personYrsWithinYr,female_personYrsLeft,female_lifeExp
1920,25,0.00566,"81,301",460,"81,071","3,302,335",40.62,25,0.00653,"83,277",544,"83,005","3,425,770",41.14
1920,26,0.00566,"80,841",458,"80,612","3,221,264",39.85,26,0.00658,"82,733",544,"82,461","3,342,764",40.4
1920,27,0.00575,"80,383",462,"80,152","3,140,653",39.07,27,0.00667,"82,189",548,"81,915","3,260,303",39.67
1920,28,0.00596,"79,921",476,"79,683","3,060,501",38.29,28,0.00684,"81,641",558,"81,362","3,178,388",38.93
1920,29,0.00626,"79,445",497,"79,196","2,980,818",37.52,29,0.00707,"81,083",573,"80,796","3,097,027",38.2
1920,30,0.0066,"78,947",521,"78,687","2,901,622",36.75,30,0.0073,"80,510",588,"80,216","3,016,231",37.46
1920,31,0.00689,"78,427",541,"78,156","2,822,935",35.99,31,0.00749,"79,922",599,"79,622","2,936,015",36.74
1920,32,0.00714,"77,886",556,"77,608","2,744,779",35.24,32,0.00763,"79,323",605,"79,020","2,856,392",36.01
1920,33,0.00729,"77,330",564,"77,048","2,667,170",34.49,33,0.00769,"78,718",605,"78,415","2,777,372",35.28
1920,34,0.00739,"76,767",567,"76,483","2,590,122",33.74,34,0.00769,"78,112",601,"77,812","2,698,957",34.55
1920,35,0.00748,"76,200",570,"75,915","2,513,639",32.99,35,0.00769,"77,512",596,"77,214","2,621,145",33.82
1920,36,0.0076,"75,630",575,"75,342","2,437,724",32.23,36,0.00771,"76,916",593,"76,619","2,543,932",33.07
1920,37,0.00773,"75,055",580,"74,765","2,362,382",31.48,37,0.00774,"76,322",590,"76,027","2,467,313",32.33
1920,38,0.00788,"74,475",587,"74,181","2,287,617",30.72,38,0.00777,"75,732",588,"75,438","2,391,285",31.58
1920,39,0.00804,"73,888",594,"73,591","2,213,436",29.96,39,0.00782,"75,144",588,"74,850","2,315,848",30.82
1920,40,0.00823,"73,294",603,"72,992","2,139,845",29.2,40,0.00789,"74,556",588,"74,261","2,240,998",30.06
1920,41,0.00845,"72,690",614,"72,383","2,066,853",28.43,41,0.008,"73,967",592,"73,671","2,166,736",29.29
1920,42,0.00871,"72,076",628,"71,762","1,994,469",27.67,42,0.00818,"73,375",600,"73,075","2,093,065",28.53
1920,43,0.00904,"71,448",646,"71,125","1,922,707",26.91,43,0.00845,"72,775",615,"72,468","2,019,990",27.76
1920,44,0.00942,"70,802",667,"70,469","1,851,582",26.15,44,0.0088,"72,160",635,"71,843","1,947,522",26.99
1920,45,0.00986,"70,135",692,"69,790","1,781,113",25.4,45,0.00922,"71,525",659,"71,196","1,875,679",26.22
1920,46,0.01036,"69,444",719,"69,084","1,711,323",24.64,46,0.00967,"70,866",685,"70,524","1,804,483",25.46
1920,47,0.01089,"68,725",748,"68,350","1,642,239",23.9,47,0.01016,"70,181",713,"69,824","1,733,959",24.71
1920,48,0.01147,"67,976",780,"67,586","1,573,888",23.15,48,0.01069,"69,468",742,"69,096","1,664,135",23.96
1920,49,0.0121,"67,197",813,"66,790","1,506,302",22.42,49,0.01125,"68,725",773,"68,339","1,595,039",23.21
1920,50,0.01279,"66,383",849,"65,959","1,439,512",21.68,50,0.01188,"67,952",807,"67,548","1,526,700",22.47
1920,51,0.01357,"65,534",889,"65,090","1,373,553",20.96,51,0.01259,"67,145",845,"66,722","1,459,152",21.73
1920,52,0.01448,"64,645",936,"64,177","1,308,464",20.24,52,0.01338,"66,300",887,"65,856","1,392,430",21
1920,53,0.01554,"63,709",990,"63,214","1,244,287",19.53,53,0.01427,"65,412",933,"64,946","1,326,574",20.28
1920,54,0.01673,"62,719","1,049","62,195","1,181,072",18.83,54,0.01525,"64,479",983,"63,987","1,261,628",19.57
1920,55,0.01809,"61,670","1,116","61,112","1,118,878",18.14,55,0.01637,"63,496","1,039","62,976","1,197,640",18.86
1920,56,0.01954,"60,555","1,183","59,963","1,057,765",17.47,56,0.01759,"62,457","1,098","61,907","1,134,664",18.17
1920,57,0.02092,"59,372","1,242","58,750","997,802",16.81,57,0.01882,"61,358","1,154","60,781","1,072,757",17.48
1920,58,0.02219,"58,129","1,290","57,484","939,052",16.15,58,0.02003,"60,204","1,206","59,601","1,011,976",16.81
1920,59,0.02344,"56,839","1,332","56,173","881,567",15.51,59,0.02128,"58,998","1,256","58,370","952,375",16.14
1920,60,0.02481,"55,507","1,377","54,818","825,394",14.87,60,0.02268,"57,742","1,309","57,088","894,005",15.48
1920,61,0.02647,"54,130","1,433","53,413","770,576",14.24,61,0.02431,"56,433","1,372","55,747","836,917",14.83
1920,62,0.0285,"52,697","1,502","51,946","717,162",13.61,62,0.02624,"55,061","1,445","54,339","781,170",14.19
1920,63,0.03099,"51,196","1,586","50,402","665,216",12.99,63,0.02853,"53,616","1,530","52,851","726,831",13.56
1920,64,0.0339,"49,609","1,682","48,768","614,814",12.39,64,0.03115,"52,087","1,623","51,275","673,980",12.94
1920,65,0.03714,"47,927","1,780","47,037","566,045",11.81,65,0.03408,"50,464","1,720","49,604","622,704",12.34
1920,66,0.04063,"46,147","1,875","45,210","519,008",11.25,66,0.03727,"48,744","1,817","47,836","573,100",11.76
1920,67,0.04437,"44,272","1,964","43,290","473,798",10.7,67,0.04069,"46,927","1,910","45,973","525,264",11.19
1920,68,0.04834,"42,308","2,045","41,286","430,508",10.18,68,0.04433,"45,018","1,996","44,020","479,292",10.65
1920,69,0.05258,"40,263","2,117","39,205","389,222",9.67,69,0.04824,"43,022","2,075","41,985","435,272",10.12
1920,70,0.05728,"38,146","2,185","37,054","350,017",9.18,70,0.05255,"40,947","2,152","39,871","393,287",9.6
1920,71,0.06241,"35,961","2,244","34,839","312,963",8.7,71,0.0573,"38,795","2,223","37,684","353,416",9.11
1920,72,0.06779,"33,717","2,286","32,574","278,124",8.25,72,0.0624,"36,573","2,282","35,431","315,732",8.63
1920,73,0.07339,"31,432","2,307","30,278","245,550",7.81,73,0.06786,"34,290","2,327","33,127","280,300",8.17
1920,74,0.07934,"29,125","2,311","27,969","215,271",7.39,74,0.07376,"31,963","2,358","30,785","247,173",7.73
1920,75,0.08558,"26,814","2,295","25,667","187,302",6.99,75,0.07997,"29,606","2,368","28,422","216,389",7.31
1920,76,0.09246,"24,519","2,267","23,386","161,636",6.59,76,0.08675,"27,238","2,363","26,057","187,967",6.9
1920,77,0.10049,"22,252","2,236","21,134","138,250",6.21,77,0.09447,"24,875","2,350","23,700","161,910",6.51
1920,78,0.10989,"20,016","2,200","18,916","117,116",5.85,78,0.10329,"22,525","2,327","21,362","138,210",6.14
1920,79,0.12035,"17,817","2,144","16,744","98,199",5.51,79,0.11298,"20,199","2,282","19,058","116,848",5.78
1920,80,0.13169,"15,672","2,064","14,640","81,455",5.2,80,0.12374,"17,917","2,217","16,808","97,790",5.46
1920,81,0.14321,"13,609","1,949","12,634","66,814",4.91,81,0.13479,"15,700","2,116","14,642","80,981",5.16
1920,82,0.15428,"11,660","1,799","10,760","54,180",4.65,82,0.14505,"13,584","1,970","12,599","66,340",4.88
1920,83,0.16454,"9,861","1,622","9,050","43,420",4.4,83,0.15406,"11,613","1,789","10,719","53,741",4.63
1920,84,0.17446,"8,238","1,437","7,520","34,370",4.17,84,0.16259,"9,824","1,597","9,026","43,022",4.38
1920,85,0.18477,"6,801","1,257","6,173","26,851",3.95,85,0.17176,"8,227","1,413","7,520","33,997",4.13
1920,86,0.19607,"5,544","1,087","5,001","20,678",3.73,86,0.18251,"6,814","1,244","6,192","26,476",3.89
1920,87,0.20869,"4,457",930,"3,992","15,677",3.52,87,0.1954,"5,570","1,088","5,026","20,284",3.64
1920,88,0.2227,"3,527",786,"3,134","11,685",3.31,88,0.21057,"4,482",944,"4,010","15,258",3.4
1920,89,0.23793,"2,742",652,"2,416","8,550",3.12,89,0.2278,"3,538",806,"3,135","11,248",3.18
1920,90,0.25413,"2,089",531,"1,824","6,135",2.94,90,0.24675,"2,732",674,"2,395","8,113",2.97
1920,91,0.27101,"1,558",422,"1,347","4,311",2.77,91,0.26703,"2,058",550,"1,783","5,718",2.78
1920,92,0.2883,"1,136",328,972,"2,963",2.61,92,0.28824,"1,508",435,"1,291","3,935",2.61
1920,93,0.30575,809,247,685,"1,991",2.46,93,0.30575,"1,074",328,910,"2,644",2.46
1920,94,0.32315,561,181,471,"1,306",2.33,94,0.32315,745,241,625,"1,735",2.33
1920,95,0.34109,380,130,315,836,2.2,95,0.34109,505,172,418,"1,110",2.2
1920,96,0.35956,250,90,205,521,2.08,96,0.35956,332,120,273,691,2.08
1920,97,0.37852,160,61,130,315,1.97,97,0.37852,213,81,173,419,1.97
1920,98,0.39797,100,40,80,185,1.86,98,0.39797,132,53,106,246,1.86
1920,99,0.41787,60,25,47,105,1.76,99,0.41787,80,33,63,140,1.76
1920,100,0.43877,35,15,27,58,1.66,100,0.43877,46,20,36,77,1.66
1920,101,0.4607,20,9,15,31,1.57,101,0.4607,26,12,20,41,1.57
1920,102,0.48374,11,5,8,16,1.47,102,0.48374,14,7,11,21,1.47
1920,103,0.50793,5,3,4,8,1.39,103,0.50793,7,4,5,10,1.39
1920,104,0.53332,3,1,2,4,1.31,104,0.53332,4,2,3,5,1.31
1920,105,0.55999,1,1,1,2,1.23,105,0.55999,2,1,1,2,1.23
1920,106,0.58799,1,0,0,1,1.15,106,0.58799,1,0,1,1,1.15
1920,107,0.61739,0,0,0,0,1.08,107,0.61739,0,0,0,0,1.08
1920,108,0.64826,0,0,0,0,1.01,108,0.64826,0,0,0,0,1.01
1920,109,0.68067,0,0,0,0,0.94,109,0.68067,0,0,0,0,0.94
1920,110,0.7147,0,0,0,0,0.87,110,0.7147,0,0,0,0,0.87
1920,111,0.75044,0,0,0,0,0.81,111,0.75044,0,0,0,0,0.81
1920,112,0.78796,0,0,0,0,0.75,112,0.78796,0,0,0,0,0.75
1920,113,0.82736,0,0,0,0,0.7,113,0.82736,0,0,0,0,0.7
1920,114,0.86872,0,0,0,0,0.64,114,0.86872,0,0,0,0,0.64
1920,115,0.91216,0,0,0,0,0.59,115,0.91216,0,0,0,0,0.59
1920,116,0.95777,0,0,0,0,0.54,116,0.95777,0,0,0,0,0.54
1920,117,1,0,0,0,0,0.5,117,1,0,0,0,0,0.5
1920,118,1,0,0,0,0,0,118,1,0,0,0,0,0
1920,119,1,0,0,0,0,0,119,1,0,0,0,0,0
1930,0,0.06495,"100,000","6,495","94,826","5,795,637",57.96,0,0.05179,"100,000","5,179","95,945","6,131,461",61.31
1930,1,0.0109,"93,505","1,019","92,995","5,700,811",60.97,1,0.0097,"94,821",920,"94,361","6,035,516",63.65
1930,2,0.00576,"92,486",533,"92,219","5,607,816",60.63,2,0.0049,"93,901",460,"93,671","5,941,154",63.27
1930,3,0.00406,"91,953",373,"91,766","5,515,597",59.98,3,0.00358,"93,441",335,"93,274","5,847,483",62.58
1930,4,0.00326,"91,580",298,"91,431","5,423,831",59.23,4,0.00287,"93,106",268,"92,972","5,754,210",61.8
1930,5,0.00274,"91,281",250,"91,157","5,332,401",58.42,5,0.00234,"92,839",218,"92,730","5,661,237",60.98
1930,6,0.00233,"91,032",212,"90,926","5,241,244",57.58,6,0.00193,"92,621",179,"92,532","5,568,507",60.12
1930,7,0.00201,"90,820",183,"90,729","5,150,318",56.71,7,0.00161,"92,443",149,"92,368","5,475,975",59.24
1930,8,0.00178,"90,637",161,"90,557","5,059,590",55.82,8,0.00139,"92,293",128,"92,229","5,383,607",58.33
1930,9,0.00162,"90,476",146,"90,403","4,969,033",54.92,9,0.00124,"92,165",114,"92,109","5,291,378",57.41
1930,10,0.00153,"90,330",138,"90,261","4,878,630",54.01,10,0.00116,"92,052",107,"91,998","5,199,269",56.48
1930,11,0.00153,"90,191",138,"90,123","4,788,370",53.09,11,0.00117,"91,945",108,"91,891","5,107,271",55.55
1930,12,0.00161,"90,054",145,"89,981","4,698,247",52.17,12,0.00127,"91,837",117,"91,779","5,015,380",54.61
1930,13,0.00179,"89,909",161,"89,828","4,608,266",51.26,13,0.00147,"91,720",135,"91,653","4,923,602",53.68
1930,14,0.00204,"89,748",183,"89,656","4,518,438",50.35,14,0.00173,"91,586",159,"91,506","4,831,949",52.76
1930,15,0.00234,"89,565",209,"89,460","4,428,782",49.45,15,0.00205,"91,427",187,"91,334","4,740,442",51.85
1930,16,0.00265,"89,356",237,"89,237","4,339,322",48.56,16,0.00238,"91,240",217,"91,132","4,649,109",50.95
1930,17,0.00295,"89,119",263,"88,988","4,250,085",47.69,17,0.00269,"91,023",244,"90,901","4,557,977",50.07
1930,18,0.00323,"88,856",287,"88,713","4,161,097",46.83,18,0.00295,"90,779",268,"90,645","4,467,076",49.21
1930,19,0.00348,"88,569",308,"88,416","4,072,384",45.98,19,0.00318,"90,511",287,"90,367","4,376,431",48.35
1930,20,0.00374,"88,262",330,"88,097","3,983,969",45.14,20,0.00341,"90,224",307,"90,070","4,286,064",47.5
1930,21,0.004,"87,932",352,"87,756","3,895,872",44.31,21,0.00364,"89,916",327,"89,753","4,195,994",46.67
1930,22,0.0042,"87,580",367,"87,397","3,808,116",43.48,22,0.00383,"89,589",343,"89,418","4,106,241",45.83
1930,23,0.00431,"87,213",376,"87,025","3,720,719",42.66,23,0.00395,"89,246",352,"89,070","4,016,823",45.01
1930,24,0.00436,"86,837",378,"86,648","3,633,694",41.84,24,0.00403,"88,894",358,"88,715","3,927,753",44.18
1930,25,0.00439,"86,459",379,"86,269","3,547,046",41.03,25,0.00409,"88,536",362,"88,355","3,839,038",43.36
1930,26,0.00444,"86,079",382,"85,888","3,460,777",40.2,26,0.00415,"88,174",366,"87,991","3,750,683",42.54
1930,27,0.00451,"85,697",386,"85,504","3,374,889",39.38,27,0.00422,"87,808",370,"87,623","3,662,692",41.71
1930,28,0.00461,"85,311",394,"85,114","3,289,385",38.56,28,0.00429,"87,438",375,"87,250","3,575,069",40.89
1930,29,0.00475,"84,918",404,"84,716","3,204,270",37.73,29,0.00437,"87,063",380,"86,873","3,487,818",40.06
1930,30,0.00491,"84,514",415,"84,306","3,119,555",36.91,30,0.00445,"86,683",385,"86,490","3,400,946",39.23
1930,31,0.00507,"84,099",427,"83,886","3,035,248",36.09,31,0.00453,"86,297",391,"86,102","3,314,456",38.41
1930,32,0.00525,"83,672",439,"83,453","2,951,363",35.27,32,0.00463,"85,906",398,"85,707","3,228,354",37.58
1930,33,0.00543,"83,233",452,"83,008","2,867,910",34.46,33,0.00476,"85,508",407,"85,305","3,142,647",36.75
1930,34,0.00562,"82,782",465,"82,549","2,784,902",33.64,34,0.0049,"85,101",417,"84,893","3,057,342",35.93
1930,35,0.00583,"82,317",480,"82,076","2,702,353",32.83,35,0.00507,"84,684",429,"84,470","2,972,449",35.1
1930,36,0.00608,"81,836",498,"81,588","2,620,276",32.02,36,0.00525,"84,255",442,"84,034","2,887,980",34.28
1930,37,0.00638,"81,339",519,"81,079","2,538,689",31.21,37,0.00546,"83,813",457,"83,584","2,803,946",33.45
1930,38,0.00674,"80,820",545,"80,547","2,457,610",30.41,38,0.00569,"83,356",474,"83,119","2,720,361",32.64
1930,39,0.00715,"80,275",574,"79,988","2,377,062",29.61,39,0.00596,"82,881",494,"82,635","2,637,243",31.82
1930,40,0.00762,"79,701",607,"79,397","2,297,074",28.82,40,0.00625,"82,388",515,"82,130","2,554,608",31.01
1930,41,0.00811,"79,094",641,"78,773","2,217,677",28.04,41,0.00658,"81,873",538,"81,603","2,472,478",30.2
1930,42,0.0086,"78,453",675,"78,115","2,138,904",27.26,42,0.00692,"81,334",563,"81,053","2,390,875",29.4
1930,43,0.00909,"77,778",707,"77,424","2,060,789",26.5,43,0.00727,"80,772",587,"80,478","2,309,822",28.6
1930,44,0.00959,"77,071",739,"76,701","1,983,364",25.73,44,0.00764,"80,185",613,"79,878","2,229,344",27.8
1930,45,0.01013,"76,331",773,"75,945","1,906,663",24.98,45,0.00805,"79,572",641,"79,251","2,149,466",27.01
1930,46,0.01073,"75,558",811,"75,153","1,830,719",24.23,46,0.00851,"78,931",672,"78,595","2,070,214",26.23
1930,47,0.01141,"74,747",853,"74,321","1,755,566",23.49,47,0.00902,"78,259",706,"77,906","1,991,619",25.45
1930,48,0.01218,"73,894",900,"73,444","1,681,245",22.75,48,0.00958,"77,553",743,"77,182","1,913,713",24.68
1930,49,0.01304,"72,994",952,"72,518","1,607,801",22.03,49,0.0102,"76,811",783,"76,419","1,836,531",23.91
1930,50,0.01398,"72,043","1,007","71,539","1,535,282",21.31,50,0.01088,"76,028",827,"75,614","1,760,112",23.15
1930,51,0.01499,"71,035","1,065","70,503","1,463,743",20.61,51,0.01163,"75,200",875,"74,763","1,684,498",22.4
1930,52,0.01601,"69,970","1,120","69,410","1,393,241",19.91,52,0.01242,"74,325",923,"73,864","1,609,735",21.66
1930,53,0.01703,"68,850","1,172","68,264","1,323,830",19.23,53,0.01324,"73,402",972,"72,916","1,535,871",20.92
1930,54,0.01808,"67,678","1,224","67,066","1,255,566",18.55,54,0.01412,"72,430","1,023","71,919","1,462,955",20.2
1930,55,0.01922,"66,454","1,277","65,815","1,188,501",17.88,55,0.01508,"71,408","1,077","70,869","1,391,036",19.48
1930,56,0.02049,"65,177","1,336","64,509","1,122,685",17.23,56,0.01616,"70,331","1,137","69,762","1,320,167",18.77
1930,57,0.02194,"63,841","1,400","63,141","1,058,176",16.58,57,0.01737,"69,194","1,202","68,593","1,250,405",18.07
1930,58,0.02357,"62,441","1,472","61,705","995,035",15.94,58,0.01871,"67,992","1,272","67,356","1,181,812",17.38
1930,59,0.02539,"60,969","1,548","60,195","933,330",15.31,59,0.0202,"66,720","1,348","66,046","1,114,455",16.7
1930,60,0.0274,"59,421","1,628","58,608","873,134",14.69,60,0.02187,"65,372","1,430","64,657","1,048,409",16.04
1930,61,0.02956,"57,794","1,708","56,940","814,527",14.09,61,0.0237,"63,942","1,515","63,185","983,752",15.39
1930,62,0.03183,"56,085","1,785","55,193","757,587",13.51,62,0.02561,"62,427","1,599","61,628","920,568",14.75
1930,63,0.03419,"54,300","1,857","53,372","702,395",12.94,63,0.02759,"60,828","1,678","59,989","858,940",14.12
1930,64,0.0367,"52,443","1,925","51,481","649,023",12.38,64,0.02971,"59,150","1,757","58,271","798,951",13.51
1930,65,0.03945,"50,519","1,993","49,522","597,542",11.83,65,0.03205,"57,392","1,840","56,473","740,680",12.91
1930,66,0.0425,"48,526","2,062","47,494","548,020",11.29,66,0.03469,"55,553","1,927","54,589","684,207",12.32
1930,67,0.0458,"46,463","2,128","45,399","500,525",10.77,67,0.03762,"53,626","2,017","52,617","629,618",11.74
1930,68,0.04938,"44,335","2,189","43,241","455,126",10.27,68,0.04089,"51,608","2,110","50,553","577,001",11.18
1930,69,0.05326,"42,146","2,245","41,024","411,885",9.77,69,0.0445,"49,498","2,203","48,397","526,447",10.64
1930,70,0.05752,"39,901","2,295","38,754","370,861",9.29,70,0.04848,"47,296","2,293","46,149","478,050",10.11
1930,71,0.06217,"37,607","2,338","36,438","332,107",8.83,71,0.05284,"45,003","2,378","43,814","431,901",9.6
1930,72,0.06724,"35,269","2,372","34,083","295,670",8.38,72,0.05758,"42,625","2,454","41,397","388,087",9.1
1930,73,0.07276,"32,897","2,394","31,700","261,587",7.95,73,0.06272,"40,170","2,519","38,911","346,690",8.63
1930,74,0.07875,"30,503","2,402","29,302","229,887",7.54,74,0.06828,"37,651","2,571","36,366","307,779",8.17
1930,75,0.08509,"28,101","2,391","26,906","200,585",7.14,75,0.07416,"35,080","2,602","33,780","271,413",7.74
1930,76,0.09191,"25,710","2,363","24,529","173,679",6.76,76,0.08052,"32,479","2,615","31,171","237,634",7.32
1930,77,0.09949,"23,347","2,323","22,186","149,150",6.39,77,0.08764,"29,864","2,617","28,555","206,462",6.91
1930,78,0.10794,"21,024","2,269","19,890","126,964",6.04,78,0.09563,"27,246","2,605","25,944","177,908",6.53
1930,79,0.1171,"18,755","2,196","17,657","107,075",5.71,79,0.10431,"24,641","2,570","23,356","151,964",6.17
1930,80,0.12717,"16,559","2,106","15,506","89,418",5.4,80,0.11411,"22,071","2,518","20,811","128,608",5.83
1930,81,0.13755,"14,453","1,988","13,459","73,912",5.11,81,0.12424,"19,552","2,429","18,338","107,797",5.51
1930,82,0.14736,"12,465","1,837","11,547","60,453",4.85,82,0.13342,"17,123","2,285","15,981","89,459",5.22
1930,83,0.15622,"10,628","1,660","9,798","48,906",4.6,83,0.14114,"14,838","2,094","13,791","73,479",4.95
1930,84,0.16476,"8,968","1,478","8,229","39,108",4.36,84,0.1483,"12,744","1,890","11,799","59,687",4.68
1930,85,0.17388,"7,490","1,302","6,839","30,879",4.12,85,0.15621,"10,854","1,696","10,006","47,888",4.41
1930,86,0.18436,"6,188","1,141","5,617","24,040",3.89,86,0.16599,"9,159","1,520","8,398","37,882",4.14
1930,87,0.19664,"5,047",992,"4,551","18,423",3.65,87,0.1783,"7,638","1,362","6,957","29,483",3.86
1930,88,0.21085,"4,055",855,"3,627","13,872",3.42,88,0.19335,"6,276","1,214","5,670","22,526",3.59
1930,89,0.22683,"3,200",726,"2,837","10,245",3.2,89,0.2109,"5,063","1,068","4,529","16,856",3.33
1930,90,0.2443,"2,474",604,"2,172","7,408",2.99,90,0.23059,"3,995",921,"3,535","12,327",3.09
1930,91,0.26295,"1,870",492,"1,624","5,236",2.8,91,0.25196,"3,074",775,"2,687","8,793",2.86
1930,92,0.28247,"1,378",389,"1,183","3,613",2.62,92,0.27458,"2,299",631,"1,984","6,106",2.66
1930,93,0.30257,989,299,839,"2,429",2.46,93,0.29805,"1,668",497,"1,419","4,123",2.47
1930,94,0.323,690,223,578,"1,590",2.31,94,0.322,"1,171",377,982,"2,703",2.31
1930,95,0.34368,467,160,387,"1,012",2.17,95,0.34368,794,273,657,"1,721",2.17
1930,96,0.36448,306,112,251,625,2.04,96,0.36448,521,190,426,"1,063",2.04
1930,97,0.38526,195,75,157,375,1.92,97,0.38526,331,128,267,637,1.92
1930,98,0.40587,120,49,95,218,1.82,98,0.40587,204,83,162,370,1.82
1930,99,0.42617,71,30,56,122,1.72,99,0.42617,121,52,95,208,1.72
1930,100,0.44748,41,18,32,66,1.62,100,0.44748,69,31,54,112,1.62
1930,101,0.46985,23,11,17,34,1.53,101,0.46985,38,18,29,59,1.53
1930,102,0.49334,12,6,9,17,1.44,102,0.49334,20,10,15,29,1.44
1930,103,0.51801,6,3,4,8,1.35,103,0.51801,10,5,8,14,1.35
1930,104,0.54391,3,2,2,4,1.27,104,0.54391,5,3,4,6,1.27
1930,105,0.57111,1,1,1,2,1.19,105,0.57111,2,1,2,3,1.19
1930,106,0.59966,1,0,0,1,1.12,106,0.59966,1,1,1,1,1.12
1930,107,0.62964,0,0,0,0,1.05,107,0.62964,0,0,0,0,1.05
1930,108,0.66113,0,0,0,0,0.98,108,0.66113,0,0,0,0,0.98
1930,109,0.69418,0,0,0,0,0.91,109,0.69418,0,0,0,0,0.91
1930,110,0.72889,0,0,0,0,0.85,110,0.72889,0,0,0,0,0.85
1930,111,0.76534,0,0,0,0,0.79,111,0.76534,0,0,0,0,0.79
1930,112,0.8036,0,0,0,0,0.73,112,0.8036,0,0,0,0,0.73
1930,113,0.84378,0,0,0,0,0.68,113,0.84378,0,0,0,0,0.68
1930,114,0.88597,0,0,0,0,0.62,114,0.88597,0,0,0,0,0.62
1930,115,0.93027,0,0,0,0,0.57,115,0.93027,0,0,0,0,0.57
1930,116,0.97678,0,0,0,0,0.52,116,0.97678,0,0,0,0,0.52
1930,117,1,0,0,0,0,0.5,117,1,0,0,0,0,0.5
1930,118,1,0,0,0,0,0,118,1,0,0,0,0,0
1930,119,1,0,0,0,0,0,119,1,0,0,0,0,0
1940,0,0.05286,"100,000","5,286","95,590","6,143,273",61.43,0,0.04163,"100,000","4,163","96,576","6,573,625",65.74
1940,1,0.00579,"94,714",548,"94,440","6,047,683",63.85,1,0.005,"95,837",479,"95,598","6,477,049",67.58
1940,2,0.00301,"94,166",283,"94,025","5,953,243",63.22,2,0.00257,"95,358",245,"95,235","6,381,451",66.92
1940,3,0.002,"93,883",188,"93,789","5,859,218",62.41,3,0.00177,"95,113",168,"95,029","6,286,216",66.09
1940,4,0.00167,"93,695",156,"93,617","5,765,429",61.53,4,0.00143,"94,945",136,"94,877","6,191,187",65.21
1940,5,0.00147,"93,539",138,"93,470","5,671,813",60.64,5,0.00121,"94,809",115,"94,751","6,096,310",64.3
1940,6,0.00132,"93,401",123,"93,339","5,578,343",59.72,6,0.00104,"94,694",98,"94,645","6,001,559",63.38
1940,7,0.0012,"93,277",112,"93,221","5,485,004",58.8,7,0.00091,"94,596",86,"94,553","5,906,914",62.44
1940,8,0.00111,"93,165",104,"93,113","5,391,783",57.87,8,0.00081,"94,510",77,"94,472","5,812,361",61.5
